text,label
都四天了，怎么还没退增值业务费和代收费？,addedservice_close
我要退订增值业务,addedservice_close
增值业务费这个能取消吗？,addedservice_close
增值业务统一查询和退订涉及的业务范围,addedservice_close
退增值业务订购,addedservice_close
增值业务中的彩铃手机报怎么退,addedservice_close
我想取消那个增值业务和视频,addedservice_close
把我的增值业务取消,addedservice_close
可以把增值业务取消吗,addedservice_close
增值业务费取消,addedservice_close
要取消增值业务费怎么操作,addedservice_close
退订增值业务费用失败怎么回事？,addedservice_close
把增值业务取消,addedservice_close
你好，请问增值业务怎么取消,addedservice_close
增值业务费和代收费乱扣，什么时候退话费给我,addedservice_close
帮我取消3元增值业务费,addedservice_close
我要退增值业务,addedservice_close
怎么退掉一些增值业务,addedservice_close
把我的增值业务退了,addedservice_close
能否帮我将增值业务取消。,addedservice_close
增值业务和代收的费用的明细及如何退订,addedservice_close
可以帮我的套餐里面，增值业务费和优惠与减免取消吗,addedservice_close
我要退了增值业务,addedservice_close
您好！能帮我取消那些增值业务吗？,addedservice_close
￼我要退订增值业务,addedservice_close
游戏的自我增值业务如何退,addedservice_close
咪咕动漫增值业务取消,addedservice_close
你好我现在增值业务能退订么,addedservice_close
自有增值业务费可以取消吗,addedservice_close
增值业务如何取消,addedservice_close
还有那个增值业务费，可以帮我取消吗？,addedservice_close
增值业务—健康课堂，在哪里退订？？,addedservice_close
增值业务费取消了吗,addedservice_close
如何取消咪咕增值业务费用,addedservice_close
增值服务费可以退么,addedservice_close
增值业务20元这个业务我想退订,addedservice_close
增值业务退订之后能把业务费退回来吗,addedservice_close
上个月的增值业务费没有退回本月？,addedservice_close
自有类增值业务怎么退订,addedservice_close
已退增值业务,addedservice_close
怎样退订增值业务彩印业务信息费,addedservice_close
退订增值业务16,addedservice_close
把我增值业务退订了,addedservice_close
如何退定增值服务,addedservice_close
我的增值业务中，多了項：无线音乐俱乐部咪咕特级会员，6元，情帮我取消行吗？,addedservice_close
我的增值业务能退订吗？,addedservice_close
18750681538这个号码所有的增值业务全退掉l,addedservice_close
怎么样退订增值业务,addedservice_close
我可以退订彩铃和咪咕动漫这两项增值服务吗,addedservice_close
有些增值业务能取消吗,addedservice_close
套餐内增值业务怎么取消,addedservice_close
怎么删除增值业务,addedservice_close
你好，请问话费里的增值业务费是什么东西，可不可以取消,addedservice_close
可以取消一部分增值业务费用吗,addedservice_close
如何取消增值服务,addedservice_close
帮我把所有的增值业务都退了,addedservice_close
取消增值业务费咋整,addedservice_close
取消每月两元增值业务,addedservice_close
如何取消吉安增值业务套餐费新增业务,addedservice_close
这个增值业务费15元可以删掉吗,addedservice_close
退订增值业务费,addedservice_close
请帮我取消增值业务中除来电显示的其他两项,addedservice_close
能麻烦下帮我退订增值业务费吗,addedservice_close
把我增值业务全退订,addedservice_close
取消自有增值业务,addedservice_close
增值业务退订失败,addedservice_close
请问，我的增值业务是什么，可以取消吗,addedservice_close
你好  增值业务费  彩铃5元/月怎么取消,addedservice_close
帮我把增值业务取消，可以吗,addedservice_close
我手机号有个增值业务费咪咕视频，麻烦你帮我取消了,addedservice_close
请问能否帮我取消了咪咕那个增值业务?,addedservice_close
你好!增值业务怎样取消,addedservice_close
您好，取消增值业务费,addedservice_close
关掉增值业务,addedservice_close
增值业务退掉,addedservice_close
怎么退增值业务啊,addedservice_close
你好，请问自有增值业务能取消吗,addedservice_close
订的增值业务要怎么退,addedservice_close
增值业务可以退吗？,addedservice_close
增值业务费可以取消吗？,addedservice_close
怎么取消增值业务税,addedservice_close
如何取消8元增值业务包,addedservice_close
需要退订所有增值业务,addedservice_close
套餐以外增值业务退定,addedservice_close
增值业务退定,addedservice_close
我的增值业务可以退订么？,addedservice_close
增值业务咋退掉,addedservice_close
退定增值业务费,addedservice_close
增值服务怎么退订,addedservice_close
怎么取消增值业务咪咕游戏,addedservice_close
增值业务怎样取消,addedservice_close
取消本机增值业务费3元,addedservice_close
请问现在可以取消我的增值业务吗,addedservice_close
想退订增值业务,addedservice_close
30元500M流量增值业务退订,addedservice_close
增值业务能退了吗？,addedservice_close
帮我退订一些增值业务,addedservice_close
5元增值业务费怎么取消,addedservice_close
增值业务费怎么取消？,addedservice_close
我订购增值业务 取消了话费扣了业务没有了,addedservice_close
想取消增值业务,addedservice_close
帮我把那个增值业务取消一下,addedservice_close
我想现在退订一些增值业务,addedservice_close
怎样取消手机增值业务,addedservice_close
我想把我每个月10元的增值业务取消了,addedservice_close
只要套餐和来电提醒，其他增值业务可以否都取消吗,addedservice_close
我想把增值业务中的手机vip退掉怎么退,addedservice_close
怎么取消自有增值业务,addedservice_close
增值业务费可以关掉吗,addedservice_close
我要退增值业务费,addedservice_close
退订增值业务费，精品重漫赏尊享包。和视频V+喜乐尊享包,addedservice_close
取消本机增值服务费,addedservice_close
我想退订增值业务费,addedservice_close
我有两个增值业务要取消,addedservice_close
两个增值业务可以退了吗？,addedservice_close
增值业务费如何取消,addedservice_close
我想问昨天的增值业务费能退吗,addedservice_close
增值业务如何退出呀！,addedservice_close
退订18元增值业务,addedservice_close
这么退订增值业务,addedservice_close
可以帮我把增值业务全关了嘛,addedservice_close
你好？怎么取消增值业务中的每日甘肃和 和视频？,addedservice_close
怎样取消自有增值业务费,addedservice_close
你说查询4g功能关闭状态，那怎么客户端点击已定业务里的增值业务，有4g功能,addedservice_close
把我的所有增值业务都关了,addedservice_close
需要取消增值业务费？请回复,addedservice_close
取消8元增值业务包,addedservice_close
自有增值业务要怎么取消,addedservice_close
请取消我的全部增值业务,addedservice_close
增值业务统一查询退订方法,addedservice_close
能帮我把增值业务退了吗,addedservice_close
是，还有两增值业务退订,addedservice_close
亲，把我的增值业务退了吧,addedservice_close
把我多余的增值业务删除,addedservice_close
已经开通的增值业务要怎么取消？,addedservice_close
怎么退增值业务费,addedservice_close
请问如何取消增值业务,addedservice_close
请取消本卡增值业务,addedservice_close
家里小孩无意开通增值服务要怎样退钱,addedservice_close
